SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,OPERATE_INCOME,EARNED_PREMIUM,INSURANCE_INCOME,REINSURE_INCOME,REINSURE_PREMIUM,EXTRACT_UNEXPIRE_RESERVE,EARNED_PREMIUM_BALANCE,BANK_INTEREST_NI,BANK_INTEREST_INCOME,BANK_INTEREST_EXPENSE,UNINSURANCE_CNI,UNINSURANCE_CI,UNINSURANCE_CE,INVEST_INCOME,INVEST_JOINT_INCOME,FAIRVALUE_CHANGE,EXCHANGE_INCOME,OTHER_BUSINESS_INCOME,ASSET_DISPOSAL_INCOME,OTHER_INCOME,OPERATE_INCOME_OTHER,OPERATE_INCOME_BALANCE,OPERATE_EXPENSE,SURRENDER_VALUE,COMPENSATE_EXPENSE,AMORTIZE_COMPENSATE_EXPENSE,EXTRACT_INSURANCE_RESERVE,AMORTIZE_INSURANCE_RESERVE,POLICY_BONUS_EXPENSE,REINSURE_EXPENSE,OPERATE_TAX_ADD,FEE_COMMISSION_EXPENSE,BUSINESS_MANAGE_EXPENSE,AMORTIZE_REINSURE_EXPENSE,INTEREST_EXPENSE,FINANCE_EXPENSE,OTHER_BUSINESS_COST,ASSET_IMPAIRMENT_LOSS,CREDIT_IMPAIRMENT_LOSS,OPERATE_EXPENSE_OTHER,OPERATE_EXPENSE_BALANCE,OPERATE_PROFIT_OTHER,OPERATE_PROFIT_BALANCE,OPERATE_PROFIT,NONBUSINESS_INCOME,NONCURRENT_DISPOSAL_INCOME,NONBUSINESS_EXPENSE,NONCURRENT_DISPOSAL_LOSS,EFFECT_TP_OTHER,TOTAL_PROFIT_BALANCE,TOTAL_PROFIT,INCOME_TAX,EFFECT_NETPROFIT_OTHER,EFFECT_NETPROFIT_BALANCE,NETPROFIT,CONTINUED_NETPROFIT,DISCONTINUED_NETPROFIT,PARENT_NETPROFIT,MINORITY_INTEREST,DEDUCT_PARENT_NETPROFIT,NETPROFIT_OTHER,NETPROFIT_BALANCE,BASIC_EPS,DILUTED_EPS,OTHER_COMPRE_INCOME,PARENT_OCI,MINORITY_OCI,PARENT_OCI_OTHER,PARENT_OCI_BALANCE,UNABLE_OCI,SETUP_PROFIT_CHANGE,RIGHTLAW_UNABLE_OCI,UNABLE_OCI_OTHER,UNABLE_OCI_BALANCE,ABLE_OCI,RIGHTLAW_ABLE_OCI,AFA_FAIRVALUE_CHANGE,HMI_AFA,CASHFLOW_HEDGE_VALID,CONVERT_DIFF,ABLE_OCI_OTHER,ABLE_OCI_BALANCE,OCI_OTHER,OCI_BALANCE,TOTAL_COMPRE_INCOME,PARENT_TCI,MINORITY_TCI,TCI_BALANCE,EFFECT_TCI_BALANCE,OTHERRIGHT_FAIRVALUE_CHANGE,CREDITRISK_FAIRVALUE_CHANGE,CREDITOR_FAIRVALUE_CHANGE,FINANCE_OCI_AMT,CREDITOR_IMPAIRMENT_RESERVE,ACF_END_INCOME,OPINION_TYPE,OPERATE_INCOME_YOY,EARNED_PREMIUM_YOY,INSURANCE_INCOME_YOY,REINSURE_INCOME_YOY,REINSURE_PREMIUM_YOY,EXTRACT_UNEXPIRE_RESERVE_YOY,EARNED_PREMIUM_BALANCE_YOY,BANK_INTEREST_NI_YOY,BANK_INTEREST_INCOME_YOY,BANK_INTEREST_EXPENSE_YOY,UNINSURANCE_CNI_YOY,UNINSURANCE_CI_YOY,UNINSURANCE_CE_YOY,INVEST_INCOME_YOY,INVEST_JOINT_INCOME_YOY,FAIRVALUE_CHANGE_YOY,EXCHANGE_INCOME_YOY,OTHER_BUSINESS_INCOME_YOY,ASSET_DISPOSAL_INCOME_YOY,OTHER_INCOME_YOY,OPERATE_INCOME_OTHER_YOY,OPERATE_INCOME_BALANCE_YOY,OPERATE_EXPENSE_YOY,SURRENDER_VALUE_YOY,COMPENSATE_EXPENSE_YOY,AMORTIZE_COMPENSATE_EXPENSE_YOY,EXTRACT_INSURANCE_RESERVE_YOY,AMORTIZE_INSURANCE_RESERVE_YOY,POLICY_BONUS_EXPENSE_YOY,REINSURE_EXPENSE_YOY,OPERATE_TAX_ADD_YOY,FEE_COMMISSION_EXPENSE_YOY,BUSINESS_MANAGE_EXPENSE_YOY,AMORTIZE_REINSURE_EXPENSE_YOY,INTEREST_EXPENSE_YOY,FINANCE_EXPENSE_YOY,OTHER_BUSINESS_COST_YOY,ASSET_IMPAIRMENT_LOSS_YOY,CREDIT_IMPAIRMENT_LOSS_YOY,OPERATE_EXPENSE_OTHER_YOY,OPERATE_EXPENSE_BALANCE_YOY,OPERATE_PROFIT_OTHER_YOY,OPERATE_PROFIT_BALANCE_YOY,OPERATE_PROFIT_YOY,NONBUSINESS_INCOME_YOY,NONCURRENT_DISPOSAL_INCOME_YOY,NONBUSINESS_EXPENSE_YOY,NONCURRENT_DISPOSAL_LOSS_YOY,EFFECT_TP_OTHER_YOY,TOTAL_PROFIT_BALANCE_YOY,TOTAL_PROFIT_YOY,INCOME_TAX_YOY,EFFECT_NETPROFIT_OTHER_YOY,EFFECT_NETPROFIT_BALANCE_YOY,NETPROFIT_YOY,CONTINUED_NETPROFIT_YOY,DISCONTINUED_NETPROFIT_YOY,PARENT_NETPROFIT_YOY,MINORITY_INTEREST_YOY,DEDUCT_PARENT_NETPROFIT_YOY,NETPROFIT_OTHER_YOY,NETPROFIT_BALANCE_YOY,BASIC_EPS_YOY,DILUTED_EPS_YOY,OTHER_COMPRE_INCOME_YOY,PARENT_OCI_YOY,MINORITY_OCI_YOY,PARENT_OCI_OTHER_YOY,PARENT_OCI_BALANCE_YOY,UNABLE_OCI_YOY,SETUP_PROFIT_CHANGE_YOY,RIGHTLAW_UNABLE_OCI_YOY,UNABLE_OCI_OTHER_YOY,UNABLE_OCI_BALANCE_YOY,ABLE_OCI_YOY,RIGHTLAW_ABLE_OCI_YOY,AFA_FAIRVALUE_CHANGE_YOY,HMI_AFA_YOY,CASHFLOW_HEDGE_VALID_YOY,CONVERT_DIFF_YOY,ABLE_OCI_OTHER_YOY,ABLE_OCI_BALANCE_YOY,OCI_OTHER_YOY,OCI_BALANCE_YOY,TOTAL_COMPRE_INCOME_YOY,PARENT_TCI_YOY,MINORITY_TCI_YOY,TCI_BALANCE_YOY,EFFECT_TCI_BALANCE_YOY,OTHERRIGHT_FAIRVALUE_CHANGE_YOY,CREDITRISK_FAIRVALUE_CHANGE_YOY,CREDITOR_FAIRVALUE_CHANGE_YOY,FINANCE_OCI_AMT_YOY,CREDITOR_IMPAIRMENT_RESERVE_YOY,ACF_END_INCOME_YOY
601318.SH,601318,中国平安,10009951,保险,2015-06-30 00:00:00,中报,2015中报,058001001,2016-08-18 00:00:00,2016-08-18 00:00:00,CNY,337909000000,191862000000,212275000000,15000000.0,12911000000.0,7502000000.0,,31854000000.0,66171000000.0,34317000000.0,18528000000.0,20431000000.0,1903000000.0,84121000000,,374000000.0,-440000000.0,11610000000,,,,0.0,278481000000,11173000000.0,56934000000.0,6314000000.0,91887000000.0,872000000.0,4776000000.0,1000000.0,11482000000,25809000000.0,48973000000,3888000000.0,,2416000000.0,20355000000,15749000000.0,,,0.0,,0.0,59428000000,202000000,,87000000,,,0.0,59543000000,19632000000,,,39911000000,,,34649000000,5262000000,34569000000,,,1.9,1.9,71000000.0,-141000000.0,212000000.0,,,,,,,,-141000000.0,30000000.0,2692000000.0,,,-50000000.0,-2813000000.0,,,,39982000000.0,34508000000.0,5474000000.0,,,,,,,,,,42.9782174531,20.39230943,18.3282700187,36.3636363636,-6.9477477477,21.8648473034,,25.2467266937,15.7017712577,8.0578122048,89.913899139,82.5174200465,32.3365785814,149.0260509177,,68.4684684685,-553.6082474227,51.0931806351,,,,,36.6308507507,121.1161686127,12.1631205674,9.4660194175,41.0781182829,-1.8018018018,42.1005653079,,53.4411332353,48.6607914291,27.1332519924,-10.968628349,,-14.7193787504,90.2336448598,15.4703424005,,,,,,82.7654077992,10.3825136612,,11.5384615385,,,,82.5296588087,190.5431404469,,,54.3110114445,,,62.1992322816,16.8813860506,62.3796326742,,,40.7407407407,48.4375,-98.8423283874,-102.3653749371,23.2558139535,,,,,,,,-102.3653749371,42.8571428571,-52.8463829042,,,-433.3333333333,-1402.3148148148,,,,24.9554645748,26.2965267357,17.1159606333,,,,,,,,
601318.SH,601318,中国平安,10009951,保险,2015-03-31 00:00:00,一季报,2015一季报,058001001,2016-04-27 00:00:00,2016-04-27 00:00:00,CNY,175457000000,114606000000,127033000000,11000000.0,6849000000.0,5578000000.0,,15341000000.0,32641000000.0,17300000000.0,7228000000.0,8196000000.0,968000000.0,33609000000,,37000000.0,-184000000.0,4820000000,,,,0.0,141997000000,8046000000.0,28785000000.0,3019000000.0,52879000000.0,875000000.0,3058000000.0,1000000.0,5136000000,13821000000.0,21475000000,1980000000.0,,1172000000.0,8361000000,5137000000.0,,,0.0,,0.0,33460000000,78000000,,43000000,,,0.0,33495000000,11059000000,,,22436000000,,,19964000000,2472000000,19939000000,,,1.09,1.09,-3572000000.0,-3628000000.0,56000000.0,,,,,,,,-3628000000.0,-1000000.0,476000000.0,,,-86000000.0,-4017000000.0,,,,18864000000.0,16336000000.0,2528000000.0,,,,,,,,,,33.7793738658,18.7590023108,17.5415220911,83.3333333333,-10.7156824404,42.9889771853,,28.3873127458,16.913213224,8.328115216,76.1637825981,67.8476346508,24.1025641026,110.5035700864,,104.4848484848,-491.4893617021,41.3075344474,,,,,24.0235125598,222.4849699399,13.7522228809,16.9701666021,10.8504706203,38.8888888889,46.0362941738,,42.4292845258,51.3303405234,18.9487094273,-14.0251845419,,-14.0762463343,67.5886951293,-2.3940718222,,,,,,100.816228544,65.9574468085,,7.5,,,,100.9418681385,200.8433079434,,,72.6775956284,,,84.6979369044,13.1868131868,84.5007865273,,,-20.4379562044,-15.503875969,-3179.3103448276,-3227.5862068966,,,,,,,,,-3227.5862068966,-125.0,288.1422924901,,,-1333.3333333333,-1182.7493261456,,,,43.9011366237,50.3681885125,12.6057906459,,,,,,,,
601318.SH,601318,中国平安,10009951,保险,2014-12-31 00:00:00,年报,2014年报,058001001,2016-03-16 00:00:00,2016-03-16 00:00:00,CNY,462882000000,288779000000,326423000000,38000000.0,24660000000.0,12984000000.0,,54895000000.0,119422000000.0,64527000000.0,22413000000.0,25643000000.0,3230000000.0,78735000000,,615000000.0,-191000000.0,17636000000,,,,0.0,400541000000,10188000000.0,102659000000.0,12532000000.0,108419000000.0,1596000000.0,5871000000.0,4000000.0,15915000000,34937000000.0,85665000000,7963000000.0,,6974000000.0,27104000000,24896000000.0,,,0.0,,0.0,62341000000,512000000,,500000000,,,0.0,62353000000,14423000000,,,47930000000,,,39279000000,8651000000,39215000000,,,2.47,2.34,30774000000.0,30311000000.0,463000000.0,-7041000000.0,,,,,,,37352000000.0,-4000000.0,37315000000.0,,,41000000.0,-7075000000.0,,,,78704000000.0,69590000000.0,9114000000.0,,,,,,,,,标准无保留意见,27.6454577794,20.2248968564,21.3238382314,-30.9090909091,17.2387562993,66.0782808903,,29.3777987273,28.0102046285,26.8693104736,61.9904596704,62.143534619,63.2137443153,43.3709051842,,3.1879194631,49.8687664042,59.8332427044,,,,,26.6364625093,34.5128069712,13.231417447,36.0694896851,14.6744936274,-24.9294449671,10.5441536434,-42.8571428571,33.0463133255,37.6393649293,23.8506245663,20.9447144593,,117.8013741412,55.4930870289,177.6712023199,,,,,,34.5324672522,26.4197530864,,-3.8461538462,,,,34.8931291104,41.263467189,,,33.0871327817,,,39.5148113945,10.0636132316,38.3342740229,,,-30.6179775281,-34.0845070423,595.396007727,587.9426915647,,,,,,,,,701.2878300064,60.0,630.3439454235,,,272.7272727273,-959.659781288,,,,164.0896584122,203.4888791976,32.625145518,,,,,,,,
601318.SH,601318,中国平安,10009951,保险,2014-09-30 00:00:00,三季报,2014三季报,058001001,2015-10-28 00:00:00,2015-10-28 00:00:00,CNY,344360000000,222383000000,251103000000,25000000.0,19082000000.0,9638000000.0,,39791000000.0,88097000000.0,48306000000.0,15788000000.0,18000000000.0,2212000000.0,53809000000,,213000000.0,-4000000.0,12380000000,,,,0.0,294750000000,7546000000.0,75846000000.0,8958000000.0,84236000000.0,1577000000.0,4550000000.0,1000000.0,11494000000,25991000000.0,60275000000,6080000000.0,,4383000000.0,17942000000,19101000000.0,,,0.0,,0.0,49610000000,291000000,,338000000,,,0.0,49563000000,10889000000,,,38674000000,,,31687000000,6987000000,31672000000,,,2.0,1.89,10116000000.0,9798000000.0,318000000.0,,,,,,,,9798000000.0,-1000000.0,12429000000.0,,,17000000.0,-2647000000.0,,,,48790000000.0,41485000000.0,7305000000.0,,,,,,,,,,25.4576786176,20.7304096679,22.7701424234,-50.0,38.2553253152,47.5731128464,,30.9388265491,30.23046107,29.6526920393,63.0654823384,64.113785558,72.0062208398,27.4520950283,,1836.3636363636,98.6013986014,49.6977025393,,,,,24.4836935864,35.0393700787,15.5255662346,41.2265489516,9.7465963129,-1.0664993726,4.6217521269,-83.3333333333,31.9329660239,37.0110701107,26.1326302132,49.1658488714,,114.2228739003,37.8245506222,223.3621127476,,,,,,31.5740617955,26.5217391304,,-13.9949109415,,,,32.0201374461,34.5982694685,,,31.3119652316,,,35.7684562321,14.2973989858,34.5740386658,,,-32.2033898305,-35.9322033898,1312.8491620112,,,,,,,,,,,,,,,,,,,,61.727658446,70.537696292,25.0427935638,,,,,,,,
601318.SH,601318,中国平安,10009951,保险,2014-06-30 00:00:00,中报,2014中报,058001001,2015-08-21 00:00:00,2015-08-21 00:00:00,CNY,236336000000,159364000000,179395000000,11000000.0,13875000000.0,6156000000.0,,25433000000.0,57191000000.0,31758000000.0,9756000000.0,11194000000.0,1438000000.0,33780000000,,222000000.0,97000000.0,7684000000,,,,0.0,203820000000,5053000000.0,50760000000.0,5768000000.0,65132000000.0,888000000.0,3361000000.0,,7483000000,17361000000.0,38521000000,4367000000.0,,2833000000.0,10700000000,13639000000.0,,,0.0,,0.0,32516000000,183000000,,78000000,,,0.0,32621000000,6757000000,,,25864000000,,,21362000000,4502000000,21289000000,,,1.35,1.28,6133000000.0,5961000000.0,172000000.0,,,,,,,,5961000000.0,21000000.0,5709000000.0,,,15000000.0,216000000.0,,,,31997000000.0,27323000000.0,4674000000.0,,,,,,,,,标准无保留意见,24.7326810011,21.6240555598,24.1831648899,-60.7142857143,46.9653638386,54.3243920782,,30.8281893004,31.9163168335,32.8008697834,64.4362042811,67.6250374364,93.0201342282,20.6557845483,,426.4705882353,192.380952381,46.445587955,,,,,25.8940814587,36.1260775862,17.7671569765,46.507493015,13.2159432634,-31.3225058005,-3.4750143596,,34.731724883,34.8741454319,28.5104253545,70.5859375,,109.0774907749,28.6831028262,259.9630509369,,,,,,17.9141282274,45.2380952381,,-77.7777777778,,,,19.2680340755,21.0931899642,,,18.8002388498,,,19.2741485204,16.6019166019,17.4759960269,,,-40.2654867257,-43.3628318584,346.4041783849,,,,,,,,,,,,,,,,,,,,65.9423296339,76.391220142,23.2594936709,,,,,,,,
601318.SH,601318,中国平安,10009951,保险,2014-03-31 00:00:00,一季报,2014一季报,058001001,2014-04-29 00:00:00,2015-04-30 00:00:00,CNY,131154000000,96503000000,108075000000,6000000.0,7671000000.0,3901000000.0,,11949000000.0,27919000000.0,15970000000.0,4103000000.0,4883000000.0,780000000.0,15966000000,,-825000000.0,47000000.0,3411000000,,,,0.0,114492000000,2495000000.0,25305000000.0,2581000000.0,47703000000.0,630000000.0,2094000000.0,,3606000000,9133000000.0,18054000000,2303000000.0,,1364000000.0,4989000000,5263000000.0,,,0.0,,0.0,16662000000,47000000,,40000000,,,0.0,16669000000,3676000000,,,12993000000,,,10809000000,2184000000,10807000000,,,1.37,1.29,116000000.0,116000000.0,,,,,,,,,116000000.0,4000000.0,-253000000.0,,,-6000000.0,371000000.0,,,,13109000000.0,10864000000.0,2245000000.0,,,,,,,,,,27.1660719826,24.8809462187,27.1201392646,-76.0,47.3492124472,53.8249211356,,25.5938616775,37.5794608978,48.1584562575,54.5968349661,63.9691067831,140.7407407407,38.0067421558,,-1656.6037735849,280.7692307692,62.7385496183,,,,,25.5945590171,43.2261768083,15.558498493,43.2297447281,21.0920444738,-30.0776914539,-6.4761054042,,34.0022296544,31.9035239746,29.9316300828,79.2217898833,,149.8168498168,25.1944792974,187.4385581649,,,,,,39.128256513,2.1739130435,,37.9310344828,,,,38.9894104895,30.1238938053,,,41.7212041885,,,46.205870418,23.0422535211,46.2579510083,,,47.311827957,38.7096774194,-92.8746928747,-92.8746928747,,,,,,,,,-92.8746928747,,-112.4019607843,,,-300.0,189.3975903614,,,,21.4246017043,23.244469654,13.3266027259,,,,,,,,
601318.SH,601318,中国平安,10009951,保险,2013-12-31 00:00:00,年报,2013年报,058001001,2014-03-14 00:00:00,2015-03-20 00:00:00,CNY,362631000000,240199000000,269051000000,55000000.0,21034000000.0,7818000000.0,,42430000000.0,93291000000.0,50861000000.0,13836000000.0,15815000000.0,1979000000.0,54917000000,,596000000.0,-381000000.0,11034000000,,,,0.0,316292000000,7574000000.0,90663000000.0,9210000000.0,94545000000.0,2126000000.0,5311000000.0,7000000.0,11962000000,25383000000.0,69168000000,6584000000.0,,3202000000.0,17431000000,8966000000.0,,,0.0,,0.0,46339000000,405000000,,520000000,,,0.0,46224000000,10210000000,,,36014000000,,,28154000000,7860000000,28348000000,,,3.56,3.55,-6212000000.0,-6212000000.0,,,,,,,,,-6212000000.0,-10000000.0,-7036000000.0,,,11000000.0,823000000.0,,,,29802000000.0,22930000000.0,6872000000.0,,,,,,,,,标准无保留意见,21.1305666529,12.6932965507,15.0085492006,-20.2898550725,63.6759785231,-1.5984896161,,22.9819425524,24.6339443168,26.0464424673,46.6299279356,45.2116426407,36.0137457045,66.435325494,,467.619047619,-249.4117647059,23.4918858422,,,,,18.4627542632,41.8086500655,12.6080584261,57.2208945032,29.8516687268,141.3166855846,-7.938984226,-12.5,17.4933700029,24.2498409124,19.4363862412,45.3742548024,,82.1387940842,28.851271437,-10.4921633224,,,,,,43.132046332,24.2331288344,,43.2506887052,,,,42.9401941988,82.712956335,,,34.6317757009,,,40.4189526185,17.3134328358,41.0488605831,,,40.7114624506,40.3162055336,-151.4536569204,-151.4536569204,,,,,,,,,-151.4536569204,74.358974359,-135.9474786696,,,137.9310344828,111.0737351991,,,,-23.2362259485,-29.2043595048,6.8075847062,,,,,,,,
601318.SH,601318,中国平安,10009951,保险,2013-09-30 00:00:00,三季报,2013三季报,058001001,2014-10-29 00:00:00,2014-10-29 00:00:00,CNY,274483000000,184198000000,204531000000,50000000.0,13802000000.0,6531000000.0,,30389000000.0,67647000000.0,37258000000.0,9682000000.0,10968000000.0,1286000000.0,42219000000,,11000000.0,-286000000.0,8270000000,,,,0.0,236778000000,5588000000.0,65653000000.0,6343000000.0,76755000000.0,1594000000.0,4349000000.0,6000000.0,8712000000,18970000000.0,47787000000,4076000000.0,,2046000000.0,13018000000,5907000000.0,,,0.0,,0.0,37705000000,230000000,,393000000,,,0.0,37542000000,8090000000,,,29452000000,,,23339000000,6113000000,23535000000,,,2.95,2.95,716000000.0,,,,,,,,,,,,,,,,,,,,30168000000.0,24326000000.0,5842000000.0,,,,,,,,,,21.2187991309,13.1520750915,13.6883355104,-12.2807017544,35.4864042407,-5.7575757576,,18.42023225,19.9606320157,21.2470304924,44.6153846154,43.5602094241,36.0846560847,72.7596366315,,-86.5853658537,-213.4920634921,26.8599478448,,,,,17.681732786,41.4683544304,12.6993391125,62.641025641,28.5355438332,53.712632594,-7.8796865071,20.0,14.1359884711,21.6415517794,20.6255048465,18.2134570766,,36.0372340426,23.8629876308,-26.9206977607,,,,,,49.4214155504,26.3736263736,,101.5384615385,,,,48.8521470203,113.5691657867,,,37.414267718,,,45.0979173143,14.3044128646,46.0440583307,,,45.3201970443,45.3201970443,-71.7442778216,,,,,,,,,,,,,,,,,,,,25.8730754788,28.3626193868,16.4673046252,,,,,,,,
601318.SH,601318,中国平安,10009951,保险,2013-06-30 00:00:00,中报,2013中报,058001001,2014-08-20 00:00:00,2014-08-20 00:00:00,CNY,189474000000,131030000000,144460000000,28000000.0,9441000000.0,3989000000.0,,19440000000.0,43354000000.0,23914000000.0,5933000000.0,6678000000.0,745000000.0,27997000000,,-68000000.0,-105000000.0,5247000000,,,,0.0,161898000000,3712000000.0,43102000000.0,3937000000.0,57529000000.0,1293000000.0,3482000000.0,3000000.0,5554000000,12872000000.0,29975000000,2560000000.0,,1355000000.0,8315000000,3789000000.0,,,0.0,,0.0,27576000000,126000000,,351000000,,,0.0,27351000000,5580000000,,,21771000000,,,17910000000,3861000000,18122000000,,,2.26,2.26,-2489000000.0,,,,,,,,,,,,,,,,,,,,19282000000.0,15490000000.0,3792000000.0,,,,,,,,,,18.7693927826,13.3761929896,13.0253810284,-36.3636363636,31.6185696361,-21.2904498816,,15.2614727855,16.0097401729,16.6252133626,34.1700587969,32.8426496917,23.1404958678,53.4250328803,,-143.8709677419,-144.4915254237,30.1016612943,,,,,16.4893042934,44.099378882,11.1965326867,57.2284345048,29.7246713419,169.375,-7.9809725159,0.0,9.3737692005,15.5683246543,18.2912391476,5.3931659119,,50.723025584,19.1772968324,-30.9836065574,,,,,,34.1897810219,23.5294117647,,167.9389312977,,,,33.2829784124,86.372745491,,,24.214069721,,,28.3043197937,8.2118834081,29.5816946729,,,28.4090909091,28.4090909091,-154.3094043203,,,,,,,,,,,,,,,,,,,,-12.7905924921,-15.4845045832,0.2644103649,,,,,,,,
601318.SH,601318,中国平安,10009951,保险,2013-03-31 00:00:00,一季报,2013一季报,058001001,2013-04-27 00:00:00,2014-04-29 00:00:00,CNY,103136000000,77276000000,85018000000,25000000.0,5206000000.0,2536000000.0,,9514000000.0,20293000000.0,10779000000.0,2654000000.0,2978000000.0,324000000.0,11569000000,,53000000.0,-26000000.0,2096000000,,,,0.0,91160000000,1742000000.0,21898000000.0,1802000000.0,39394000000.0,901000000.0,2239000000.0,3000000.0,2691000000,6924000000.0,13895000000,1285000000.0,,546000000.0,3985000000,1831000000.0,,,0.0,,0.0,11976000000,46000000,,29000000,,,0.0,11993000000,2825000000,,,9168000000,,,7393000000,1775000000,7389000000,,,0.93,0.93,1628000000.0,1628000000.0,,,,,,,,,1628000000.0,,2040000000.0,,,3000000.0,-415000000.0,,,,10796000000.0,8815000000.0,1981000000.0,,,,,,,,,,19.2268565615,13.8588477973,13.8476371574,-30.5555555556,32.4344950394,-11.8219749652,,10.5250929368,9.9891598916,9.5204226783,21.5201465201,22.7029254223,33.3333333333,87.7779581237,,-44.2105263158,-127.9569892473,40.3884795713,,,,,19.7032368196,38.253968254,13.1796568121,75.2918287938,27.2087315939,63.5208711434,-6.0822147651,,8.3333333333,12.6403123475,14.4752018454,2.5538707103,,53.8028169014,34.7194050034,93.7566137566,,,,,,15.721325732,53.3333333333,,-25.641025641,,,,15.9864603482,11.35199054,,,17.4932718185,,,21.9162269129,2.0701552616,21.6897233202,,,20.7792207792,20.7792207792,-56.1185983827,,,,,,,,,,,,,,,,,,,,-6.2277425519,-9.0017549293,8.4884994524,,,,,,,,
601318.SH,601318,中国平安,10009951,保险,2012-12-31 00:00:00,年报,2012年报,058001001,2013-03-15 00:00:00,2014-03-14 00:00:00,CNY,299372000000,213144000000,233940000000,69000000.0,12851000000.0,7945000000.0,,34501000000.0,74852000000.0,40351000000.0,9436000000.0,10891000000.0,1455000000.0,32996000000,,105000000.0,255000000.0,8935000000,,,,0.0,266997000000,5341000000.0,80512000000.0,5858000000.0,72810000000.0,881000000.0,5769000000.0,8000000.0,10181000000,20429000000.0,57912000000,4529000000.0,,1758000000.0,13528000000,10017000000.0,,,0.0,,0.0,32375000000,326000000,,363000000,,,0.0,32338000000,5588000000,,,26750000000,,,20050000000,6700000000,20098000000,,,2.53,2.53,12073000000.0,12073000000.0,,,,,,,,,12073000000.0,-39000000.0,19573000000.0,,,-29000000.0,-7432000000.0,,,,38823000000.0,32389000000.0,6434000000.0,,,,,,,,,标准无保留意见,20.2707751642,14.1871403928,12.5783197467,-60.5714285714,17.1467639015,-21.878072763,,82.7189916322,90.3952790355,97.4892325764,24.7488101534,26.4337125609,38.5714285714,1.3017315486,,132.8125,158.7557603687,123.9909751817,,,,,21.9153249742,21.1935557068,38.2654988837,47.9292929293,-4.7612818836,101.1415525114,15.38,-60.0,37.1363146552,15.1124133656,34.2357795188,23.8785557987,,40.1913875598,49.2662473795,131.9286871961,,,,,,8.2305352188,-10.1928374656,,45.2,,,,7.6999933391,-24.9328318109,,,18.4571782836,,,2.9525032092,115.6420984873,3.4113712375,,,1.2,1.2,198.4425962166,,,,,,,,,,,,,,,,,,,,276.2647799961,364.2918577982,92.5194494315,,,,,,,,
601318.SH,601318,中国平安,10009951,保险,2012-09-30 00:00:00,三季报,2012三季报,058001001,2013-10-26 00:00:00,2013-10-26 00:00:00,CNY,226436000000,162788000000,179905000000,57000000.0,10187000000.0,6930000000.0,,25662000000.0,56391000000.0,30729000000.0,6695000000.0,7640000000.0,945000000.0,24438000000,,82000000.0,252000000.0,6519000000,,,,0.0,201202000000,3950000000.0,58255000000.0,3900000000.0,59715000000.0,1037000000.0,4721000000.0,5000000.0,7633000000,15595000000.0,39616000000,3448000000.0,,1504000000.0,10510000000,8083000000.0,,,0.0,,0.0,25234000000,182000000,,195000000,,,0.0,25221000000,3788000000,,,21433000000,,,16085000000,5348000000,16115000000,,,2.03,2.03,2534000000.0,,,,,,,,,,,,,,,,,,,,23967000000.0,18951000000.0,5016000000.0,,,,,,,,,,22.1805545813,13.8170682254,12.4694452954,-53.6585365854,22.0146125284,-19.2684063374,,129.3912577098,157.446128561,186.7313613884,22.7539420609,23.7647821157,31.4325452017,4.5520663986,,112.8728414443,155.1422319475,92.755765819,,,,,22.827195087,23.8244514107,39.7538623932,38.2978723404,-5.9443368143,228.164556962,22.1474773609,-68.75,47.5260919985,18.332195159,39.0278996315,40.162601626,,118.2873730044,54.7180921537,185.5174849876,,,,,,17.2583643123,-24.1666666667,,5.4054054054,,,,16.899188876,-28.3796558896,,,31.6038315117,,,10.7858667952,202.6598754952,11.061337009,,,7.9787234043,7.9787234043,114.4124672961,,,,,,,,,,,,,,,,,,,,1949.3055555556,779.9784714747,236.4185110664,,,,,,,,
